date,account,category,amount,currency,converted amount,currency,description
14/09/2016,ПриватБанк,e-buy,-80,UAH,-80,UAH,
14/09/2016,Бонус +,Бонус,26,UAH,26,UAH,
14/09/2016,Наличные,Кафе,-47,UAH,-47,UAH,
15/09/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
15/09/2016,Наличные,Кафе,-55,UAH,-55,UAH,
15/09/2016,ПриватБанк,Еда,-40,UAH,-40,UAH,
16/09/2016,Наличные,Кафе,-55,UAH,-55,UAH,
16/09/2016,Пумб,Зарплата,1 866,UAH,1 866,UAH,
16/09/2016,ПриватБанк,Здоровье,-103,UAH,-103,UAH,
16/09/2016,Пумб,Химия,-57,UAH,-57,UAH,
16/09/2016,Пумб,Ребенок,-59,UAH,-59,UAH,
16/09/2016,ПриватБанк,Еда,-134,UAH,-134,UAH,
16/09/2016,Наличные,Подарки,-100,UAH,-100,UAH,
17/09/2016,Наличные,Стрижка,-50,UAH,-50,UAH,
17/09/2016,Пумб,Еда,-35,UAH,-35,UAH,
17/09/2016,Пумб,Здоровье,-199,UAH,-199,UAH,
17/09/2016,ПриватБанк,Жилье,-50,UAH,-50,UAH,
17/09/2016,ПриватБанк,Жилье,-299,UAH,-299,UAH,
17/09/2016,ПриватБанк,Жилье,-390,UAH,-390,UAH,
17/09/2016,Наличные,Ребенок,-400,UAH,-400,UAH,
17/09/2016,Гривна,Жилье,-5 000,UAH,-5 000,UAH,
18/09/2016,Пумб,Еда,-199,UAH,-199,UAH,
18/09/2016,Пумб,Ребенок,-508,UAH,-508,UAH,
19/09/2016,Наличные,Кафе,-55,UAH,-55,UAH,
19/09/2016,Пумб,Еда,-140,UAH,-140,UAH,
20/09/2016,Наличные,Жилье,-35,UAH,-35,UAH,
20/09/2016,Пумб,Здоровье,-1 497,UAH,-1 497,UAH,
20/09/2016,Наличные,Здоровье,-30,UAH,-30,UAH,
20/09/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
20/09/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
21/09/2016,Наличные,Электроника,-1 300,UAH,-1 300,UAH,
21/09/2016,Наличные,Кафе,-55,UAH,-55,UAH,
21/09/2016,Наличные,Транспорт,-8,UAH,-8,UAH,
21/09/2016,Наличные,Подарки,-50,UAH,-50,UAH,
22/09/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
22/09/2016,Пумб,Еда,-117,UAH,-117,UAH,
22/09/2016,Пумб,Еда,-51,UAH,-51,UAH,
22/09/2016,Пумб,Здоровье,-13,UAH,-13,UAH,
23/09/2016,Наличные,Транспорт,-10,UAH,-10,UAH,
23/09/2016,Наличные,Кафе,-55,UAH,-55,UAH,
24/09/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
24/09/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
24/09/2016,Пумб,Еда,-360,UAH,-360,UAH,
24/09/2016,ПриватБанк,Топливо,-777,UAH,-777,UAH,
24/09/2016,Наличные,Ремонт,-75,UAH,-75,UAH,
24/09/2016,Наличные,Другое,-5,UAH,-5,UAH,
24/09/2016,Наличные,Кафе,-67,UAH,-67,UAH,
24/09/2016,ПриватБанк,Зарплата,23 400,UAH,23 400,UAH,
24/09/2016,Dollar,Обмен,-900,USD,-25 920,UAH,
24/09/2016,ПриватБанк,Образование,-6 970,UAH,-6 970,UAH,
24/09/2016,Наличные,Здоровье,-1,UAH,-1,UAH,
24/09/2016,Пумб,Химия,-138,UAH,-138,UAH,
24/09/2016,Пумб,Еда,-102,UAH,-102,UAH,
25/09/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
25/09/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
25/09/2016,Наличные,Одежда,-1 100,UAH,-1 100,UAH,
25/09/2016,Наличные,Бонус,466,UAH,466,UAH,
26/09/2016,Пумб,Кафе,-61,UAH,-61,UAH,
26/09/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
26/09/2016,ПриватБанк,To 'Наличные',-102,UAH,-102,UAH,
26/09/2016,Наличные,From 'ПриватБанк',102,UAH,102,UAH,
26/09/2016,Пумб,Здоровье,-200,UAH,-200,UAH,
26/09/2016,Бонус +,Кафе,-73,UAH,-73,UAH,
26/09/2016,ПриватБанк,Ребенок,-439,UAH,-439,UAH,
26/09/2016,ПриватБанк,Еда,-131,UAH,-131,UAH,
27/09/2016,Пумб,Кафе,-43,UAH,-43,UAH,
27/09/2016,Наличные,Кафе,-40,UAH,-40,UAH,
27/09/2016,Пумб,Еда,-34,UAH,-34,UAH,
28/09/2016,Наличные,Кафе,-85,UAH,-85,UAH,
28/09/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
28/09/2016,Пумб,Еда,-148,UAH,-148,UAH,
28/09/2016,Пумб,Другое,-134,UAH,-134,UAH,
28/09/2016,Наличные,Другое,-59,UAH,-59,UAH,
28/09/2016,ПриватБанк,Связь,-102,UAH,-102,UAH,
29/09/2016,Пумб,Зарплата,1 207,UAH,1 207,UAH,
29/09/2016,Наличные,Подарки,-100,UAH,-100,UAH,
29/09/2016,Бонус +,Кафе,-65,UAH,-65,UAH,
30/09/2016,Пумб,Еда,-180,UAH,-180,UAH,
02/10/2016,Пумб,Кафе,-68,UAH,-68,UAH,
02/10/2016,Пумб,Еда,-277,UAH,-277,UAH,
02/10/2016,Пумб,Здоровье,-76,UAH,-76,UAH,
05/10/2016,Наличные,Gum,-10,UAH,-10,UAH,
05/10/2016,Пумб,Еда,-470,UAH,-470,UAH,
05/10/2016,ПриватБанк,Здоровье,-700,UAH,-700,UAH,
05/10/2016,Наличные,Еда,-36,UAH,-36,UAH,
05/10/2016,ПриватБанк,Связь,-51,UAH,-51,UAH,
06/10/2016,ПриватБанк,Здоровье,-350,UAH,-350,UAH,
06/10/2016,Пумб,Кафе,-67,UAH,-67,UAH,
06/10/2016,ПриватБанк,Еда,-369,UAH,-369,UAH,
07/10/2016,Наличные,Еда,-26,UAH,-26,UAH,
08/10/2016,ПриватБанк,Здоровье,-100,UAH,-100,UAH,
08/10/2016,ПриватБанк,Еда,-210,UAH,-210,UAH,
09/10/2016,ПриватБанк,To 'Наличные',-7 000,UAH,-7 000,UAH,
09/10/2016,Наличные,From 'ПриватБанк',7 000,UAH,7 000,UAH,
09/10/2016,ПриватБанк,Другое,-70,UAH,-70,UAH,
09/10/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
09/10/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
09/10/2016,Наличные,Одежда,-7 444,UAH,-7 444,UAH,
09/10/2016,ПриватБанк,Еда,-191,UAH,-191,UAH,
10/10/2016,ПриватБанк,Электроника,-4 400,UAH,-4 400,UAH,
10/10/2016,ПриватБанк,Кафе,-85,UAH,-85,UAH,
10/10/2016,Наличные,Подарки,-100,UAH,-100,UAH,
10/10/2016,ПриватБанк,Еда,-9,UAH,-9,UAH,
10/10/2016,ПриватБанк,Здоровье,-108,UAH,-108,UAH,
10/10/2016,Наличные,Транспорт,-200,UAH,-200,UAH,
10/10/2016,Наличные,Подарки,-100,UAH,-100,UAH,
11/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
11/10/2016,Наличные,Кафе,-60,UAH,-60,UAH,
11/10/2016,ПриватБанк,Связь,-51,UAH,-51,UAH,
11/10/2016,ПриватБанк,Ребенок,-773,UAH,-773,UAH,
11/10/2016,ПриватБанк,Еда,-327,UAH,-327,UAH,
11/10/2016,Dollar,Обмен,-400,USD,-11 520,UAH,
12/10/2016,ПриватБанк,e-buy,-30,UAH,-30,UAH,
12/10/2016,ПриватБанк,Зарплата,10 400,UAH,10 400,UAH,
12/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
12/10/2016,Dollar,Зарплата,1 400,USD,40 320,UAH,
12/10/2016,Наличные,Бонус,208,UAH,208,UAH,
12/10/2016,Бонус +,Кафе,-69,UAH,-69,UAH,
13/10/2016,ПриватБанк,Еда,-295,UAH,-295,UAH,
13/10/2016,Пумб,Зарплата,1 084,UAH,1 084,UAH,
13/10/2016,ПриватБанк,Кафе,-32,UAH,-32,UAH,
13/10/2016,Наличные,Еда,-15,UAH,-15,UAH,
14/10/2016,Наличные,Еда,-30,UAH,-30,UAH,
14/10/2016,Наличные,Еда,-34,UAH,-34,UAH,
14/10/2016,Dollar,Обмен,-300,USD,-8 640,UAH,
14/10/2016,ПриватБанк,Жилье,-577,UAH,-577,UAH,
14/10/2016,Наличные,Бонус,600,UAH,600,UAH,
14/10/2016,Гривна,Зарплата,7 800,UAH,7 800,UAH,
15/10/2016,ПриватБанк,Еда,-200,UAH,-200,UAH,
15/10/2016,ПриватБанк,Жилье,-90,UAH,-90,UAH,
16/10/2016,ПриватБанк,Жилье,-789,UAH,-789,UAH,
16/10/2016,ПриватБанк,Жилье,-49,UAH,-49,UAH,
16/10/2016,ПриватБанк,Жилье,-341,UAH,-341,UAH,
17/10/2016,Пумб,Еда,-117,UAH,-117,UAH,
17/10/2016,ПриватБанк,Кафе,-55,UAH,-55,UAH,
17/10/2016,ПриватБанк,To 'Наличные',-102,UAH,-102,UAH,
17/10/2016,Наличные,From 'ПриватБанк',102,UAH,102,UAH,
17/10/2016,Пумб,Еда,-175,UAH,-175,UAH,
18/10/2016,ПриватБанк,Еда,-400,UAH,-400,UAH,
18/10/2016,Наличные,Здоровье,-190,UAH,-190,UAH,
18/10/2016,Наличные,Транспорт,-9,UAH,-9,UAH,
18/10/2016,Бонус +,Кафе,-56,UAH,-56,UAH,
18/10/2016,Наличные,Подарки,-50,UAH,-50,UAH,
18/10/2016,Бонус +,Кафе,-56,UAH,-56,UAH,
19/10/2016,Наличные,Транспорт,-11,UAH,-11,UAH,
19/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
19/10/2016,Бонус +,Кафе,-76,UAH,-76,UAH,
19/10/2016,Наличные,Электроника,-1 034,UAH,-1 034,UAH,
19/10/2016,ПриватБанк,Еда,-21,UAH,-21,UAH,
19/10/2016,ПриватБанк,Ребенок,-519,UAH,-519,UAH,
19/10/2016,Наличные,Здоровье,-30,UAH,-30,UAH,
20/10/2016,Наличные,Транспорт,-9,UAH,-9,UAH,
20/10/2016,Пумб,Кафе,-73,UAH,-73,UAH,
20/10/2016,Наличные,Еда,-200,UAH,-200,UAH,
21/10/2016,Пумб,Кафе,-100,UAH,-100,UAH,
21/10/2016,ПриватБанк,e-buy,-25,UAH,-25,UAH,
22/10/2016,ПриватБанк,Еда,-400,UAH,-400,UAH,
22/10/2016,Пумб,Кафе,-73,UAH,-73,UAH,
23/10/2016,Гривна,Одежда,-2 500,UAH,-2 500,UAH,
23/10/2016,Наличные,Еда,-42,UAH,-42,UAH,
23/10/2016,Наличные,Жилье,-35,UAH,-35,UAH,
23/10/2016,Наличные,Другое,-10,UAH,-10,UAH,
24/10/2016,Пумб,Еда,-90,UAH,-90,UAH,
24/10/2016,Наличные,Подарки,-50,UAH,-50,UAH,
24/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
24/10/2016,Наличные,Транспорт,-5,UAH,-5,UAH,
24/10/2016,ПриватБанк,Связь,-102,UAH,-102,UAH,
24/10/2016,Бонус +,Кафе,-80,UAH,-80,UAH,
24/10/2016,Пумб,Еда,-79,UAH,-79,UAH,
25/10/2016,Бонус +,Кафе,-27,UAH,-27,UAH,
25/10/2016,Пумб,Кафе,-86,UAH,-86,UAH,
25/10/2016,ПриватБанк,e-buy,-41,UAH,-41,UAH,
25/10/2016,Наличные,Транспорт,-8,UAH,-8,UAH,
25/10/2016,Пумб,Ребенок,-70,UAH,-70,UAH,
25/10/2016,Пумб,Ребенок,-66,UAH,-66,UAH,
25/10/2016,Пумб,Еда,-74,UAH,-74,UAH,
26/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
26/10/2016,Наличные,Еда,-15,UAH,-15,UAH,
27/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
27/10/2016,Наличные,Транспорт,-5,UAH,-5,UAH,
27/10/2016,Наличные,Подарки,-50,UAH,-50,UAH,
27/10/2016,Наличные,Кафе,-130,UAH,-130,UAH,
27/10/2016,ПриватБанк,Еда,-500,UAH,-500,UAH,
28/10/2016,Наличные,Транспорт,-8,UAH,-8,UAH,
28/10/2016,Пумб,Зарплата,1 328,UAH,1 328,UAH,
28/10/2016,Бонус +,Кафе,-70,UAH,-70,UAH,
28/10/2016,ПриватБанк,Связь,-51,UAH,-51,UAH,
29/10/2016,ПриватБанк,Еда,-370,UAH,-370,UAH,
31/10/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
31/10/2016,Наличные,Бонус,100,UAH,100,UAH,
31/10/2016,ПриватБанк,Еда,-321,UAH,-321,UAH,
31/10/2016,ПриватБанк,Ребенок,-519,UAH,-519,UAH,
31/10/2016,Бонус +,Кафе,-48,UAH,-48,UAH,
01/11/2016,Наличные,Кафе,-53,UAH,-53,UAH,
01/11/2016,Наличные,Еда,-30,UAH,-30,UAH,
01/11/2016,Dollar,Зарплата,1 400,USD,40 320,UAH,
01/11/2016,Наличные,Зарплата,110,UAH,110,UAH,
01/11/2016,ПриватБанк,Здоровье,-10,UAH,-10,UAH,
01/11/2016,ПриватБанк,Здоровье,-88,UAH,-88,UAH,
02/11/2016,ПриватБанк,Еда,-200,UAH,-200,UAH,
02/11/2016,ПриватБанк,Кафе,-31,UAH,-31,UAH,
03/11/2016,ПриватБанк,Еда,-105,UAH,-105,UAH,
03/11/2016,ПриватБанк,Здоровье,-184,UAH,-184,UAH,
03/11/2016,ПриватБанк,Кафе,-128,UAH,-128,UAH,
04/11/2016,Пумб,Кафе,-43,UAH,-43,UAH,
04/11/2016,Гривна,To 'Наличные',-1 500,UAH,-1 500,UAH,
04/11/2016,Наличные,From 'Гривна',1 500,UAH,1 500,UAH,
04/11/2016,ПриватБанк,Еда,-290,UAH,-290,UAH,
04/11/2016,Бонус +,Кафе,-56,UAH,-56,UAH,
04/11/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
05/11/2016,Наличные,Стрижка,-40,UAH,-40,UAH,
05/11/2016,Наличные,Еда,-9,UAH,-9,UAH,
05/11/2016,Наличные,Ремонт,-60,UAH,-60,UAH,
06/11/2016,Наличные,Еда,-80,UAH,-80,UAH,
06/11/2016,ПриватБанк,Еда,-430,UAH,-430,UAH,
07/11/2016,Наличные,Транспорт,-4,UAH,-4,UAH,
07/11/2016,Наличные,Бонус,63,UAH,63,UAH,
07/11/2016,Наличные,Бонус,838,UAH,838,UAH,
07/11/2016,Наличные,Машина,-1 550,UAH,-1 550,UAH,
07/11/2016,ПриватБанк,Еда,-198,UAH,-198,UAH,
08/11/2016,Наличные,Электроника,-190,UAH,-190,UAH,
08/11/2016,ПриватБанк,Здоровье,-74,UAH,-74,UAH,
08/11/2016,ПриватБанк,Еда,-78,UAH,-78,UAH,
08/11/2016,Бонус +,Кафе,-54,UAH,-54,UAH,
09/11/2016,ПриватБанк,Связь,-50,UAH,-50,UAH,
09/11/2016,ПриватБанк,Еда,-224,UAH,-224,UAH,
09/11/2016,Наличные,Кафе,-90,UAH,-90,UAH,
09/11/2016,ПриватБанк,Здоровье,-310,UAH,-310,UAH,
10/11/2016,Бонус +,Кафе,-57,UAH,-57,UAH,
10/11/2016,Dollar,Бонус,100,USD,2 880,UAH,
10/11/2016,Гривна,To 'Наличные',-600,UAH,-600,UAH,
10/11/2016,Наличные,From 'Гривна',600,UAH,600,UAH,
10/11/2016,Бонус +,Кафе,-57,UAH,-57,UAH,
12/11/2016,ПриватБанк,Кафе,-88,UAH,-88,UAH,
12/11/2016,Наличные,Жилье,-35,UAH,-35,UAH,
12/11/2016,Наличные,Интернет,-251,UAH,-251,UAH,
13/11/2016,Гривна,To 'Наличные',-600,UAH,-600,UAH,
13/11/2016,Наличные,From 'Гривна',600,UAH,600,UAH,
13/11/2016,ПриватБанк,Электроника,-1 920,UAH,-1 920,UAH,
13/11/2016,ПриватБанк,Связь,-51,UAH,-51,UAH,
13/11/2016,Наличные,Бонус,100,UAH,100,UAH,
13/11/2016,Гривна,Жилье,-1 200,UAH,-1 200,UAH,
13/11/2016,Наличные,Кафе,-88,UAH,-88,UAH,
14/11/2016,ПриватБанк,Ребенок,-323,UAH,-323,UAH,
14/11/2016,ПриватБанк,Еда,-323,UAH,-323,UAH,
14/11/2016,Наличные,Подарки,-100,UAH,-100,UAH,
14/11/2016,Наличные,Транспорт,-5,UAH,-5,UAH,
15/11/2016,Пумб,Ребенок,-299,UAH,-299,UAH,
15/11/2016,Бонус +,Кафе,-57,UAH,-57,UAH,
16/11/2016,Пумб,Зарплата,1 207,UAH,1 207,UAH,
16/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
16/11/2016,Наличные,Другое,-100,UAH,-100,UAH,
17/11/2016,ПриватБанк,Зарплата,8 100,UAH,8 100,UAH,
17/11/2016,Бонус +,Бонус,254,UAH,254,UAH,
17/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
17/11/2016,Наличные,Подарки,-50,UAH,-50,UAH,
17/11/2016,Пумб,Здоровье,-170,UAH,-170,UAH,
17/11/2016,Пумб,Еда,-428,UAH,-428,UAH,
17/11/2016,ПриватБанк,Жилье,-1 233,UAH,-1 233,UAH,
17/11/2016,ПриватБанк,Жилье,-1 240,UAH,-1 240,UAH,
17/11/2016,Наличные,Еда,-10,UAH,-10,UAH,
18/11/2016,ПриватБанк,Топливо,-853,UAH,-853,UAH,
18/11/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
18/11/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
18/11/2016,Наличные,Электроника,-873,UAH,-873,UAH,
18/11/2016,ПриватБанк,Кафе,-49,UAH,-49,UAH,
18/11/2016,Наличные,Подарки,-50,UAH,-50,UAH,
19/11/2016,Наличные,Другое,-300,UAH,-300,UAH,
19/11/2016,ПриватБанк,Электроника,-316,UAH,-316,UAH,
19/11/2016,ПриватБанк,Жилье,-45,UAH,-45,UAH,
19/11/2016,Dollar,Обмен,-300,USD,-8 640,UAH,
19/11/2016,Dollar,Обмен,-700,USD,-20 160,UAH,
19/11/2016,Гривна,Подарки,-400,UAH,-400,UAH,
20/11/2016,Наличные,Бонус,350,UAH,350,UAH,
20/11/2016,Гривна,Бонус,800,UAH,800,UAH,
20/11/2016,ПриватБанк,Ребенок,-489,UAH,-489,UAH,
20/11/2016,ПриватБанк,Еда,-411,UAH,-411,UAH,
21/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
21/11/2016,ПриватБанк,Интернет,-302,UAH,-302,UAH,
22/11/2016,Пумб,Еда,-158,UAH,-158,UAH,C
22/11/2016,ПриватБанк,Кафе,-56,UAH,-56,UAH,
23/11/2016,Наличные,Кафе,-70,UAH,-70,UAH,
23/11/2016,Гривна,To 'Наличные',-1 200,UAH,-1 200,UAH,
23/11/2016,Наличные,From 'Гривна',1 200,UAH,1 200,UAH,
23/11/2016,Пумб,Еда,-218,UAH,-218,UAH,
24/11/2016,Наличные,Электроника,-1 100,UAH,-1 100,UAH,
24/11/2016,ПриватБанк,Кафе,-57,UAH,-57,UAH,
25/11/2016,ПриватБанк,Связь,-102,UAH,-102,UAH,
25/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
25/11/2016,ПриватБанк,e-buy,-30,UAH,-30,UAH,
25/11/2016,Пумб,Еда,-214,UAH,-214,UAH,
25/11/2016,Наличные,Электроника,-430,UAH,-430,UAH,
26/11/2016,Гривна,Зарплата,19 000,UAH,19 000,UAH,
26/11/2016,Наличные,Другое,-100,UAH,-100,UAH,
26/11/2016,Наличные,Электроника,-250,UAH,-250,UAH,
26/11/2016,Гривна,To 'Наличные',-1 000,UAH,-1 000,UAH,
26/11/2016,Наличные,From 'Гривна',1 000,UAH,1 000,UAH,
27/11/2016,ПриватБанк,Еда,-107,UAH,-107,UAH,
27/11/2016,ПриватБанк,Кафе,-47,UAH,-47,UAH,
27/11/2016,Гривна,Электроника,-15 500,UAH,-15 500,UAH,
28/11/2016,ПриватБанк,To 'Наличные',-102,UAH,-102,UAH,
28/11/2016,Наличные,From 'ПриватБанк',102,UAH,102,UAH,
28/11/2016,ПриватБанк,Подарки,-50,UAH,-50,UAH,
28/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
28/11/2016,Пумб,Здоровье,-38,UAH,-38,UAH,
28/11/2016,Пумб,Еда,-270,UAH,-270,UAH,
29/11/2016,Пумб,Кафе,-46,UAH,-46,UAH,
30/11/2016,Наличные,Бонус,500,UAH,500,UAH,
30/11/2016,Пумб,Зарплата,1 207,UAH,1 207,UAH,
30/11/2016,ПриватБанк,Жилье,-483,UAH,-483,UAH,
30/11/2016,Наличные,Кафе,-100,UAH,-100,UAH,
01/12/2016,Наличные,Машина,-150,UAH,-150,UAH,
01/12/2016,Наличные,Подарки,-100,UAH,-100,UAH,
01/12/2016,Пумб,Здоровье,-23,UAH,-23,UAH,
01/12/2016,Пумб,Еда,-485,UAH,-485,UAH,
01/12/2016,ПриватБанк,Кафе,-57,UAH,-57,UAH,
02/12/2016,Наличные,Другое,-200,UAH,-200,UAH,
02/12/2016,Пумб,Кафе,-43,UAH,-43,UAH,
02/12/2016,ПриватБанк,Топливо,-795,UAH,-795,UAH,
03/12/2016,ПриватБанк,Ребенок,-547,UAH,-547,UAH,
03/12/2016,ПриватБанк,Химия,-138,UAH,-138,UAH,
03/12/2016,ПриватБанк,Ремонт,-125,UAH,-125,UAH,
03/12/2016,ПриватБанк,Мебель,-318,UAH,-318,UAH,
03/12/2016,ПриватБанк,Еда,-722,UAH,-722,UAH,
05/12/2016,Пумб,Кафе,-13,UAH,-13,UAH,
05/12/2016,Пумб,Здоровье,-31,UAH,-31,UAH,
06/12/2016,Наличные,Booze,-49,UAH,-49,UAH,
06/12/2016,Наличные,Ремонт,-200,UAH,-200,UAH,
06/12/2016,Гривна,To 'Наличные',-500,UAH,-500,UAH,
06/12/2016,Наличные,From 'Гривна',500,UAH,500,UAH,
06/12/2016,ПриватБанк,Ребенок,-330,UAH,-330,UAH,
06/12/2016,ПриватБанк,Еда,-425,UAH,-425,UAH,
07/12/2016,ПриватБанк,Зарплата,8 100,UAH,8 100,UAH,
07/12/2016,Dollar,Обмен,-300,USD,-8 640,UAH,
07/12/2016,ПриватБанк,Кафе,-54,UAH,-54,UAH,
07/12/2016,ПриватБанк,Здоровье,-232,UAH,-232,UAH,
08/12/2016,ПриватБанк,Связь,-51,UAH,-51,UAH,
08/12/2016,Пумб,Кафе,-116,UAH,-116,UAH,
